customer_id,email,name,country,signup_date,age,account_type,created_at
305,customer305@example.com,Customer 305,Canada,2023-12-28,44,Business,2023-12-28 00:00:00
306,customer306@example.com,Customer 306,UK,2023-08-30,47,Enterprise,2023-08-30 00:00:00
307,customer307@example.com,Customer 307,Germany,2023-03-16,30,Enterprise,2023-03-16 00:00:00
308,customer308@example.com,Customer 308,Australia,2023-09-18,74,Individual,2023-09-18 00:00:00
309,customer309@example.com,Customer 309,Canada,2023-02-05,67,Business,2023-02-05 00:00:00
310,customer310@example.com,Customer 310,France,2023-06-24,35,Individual,2023-06-24 00:00:00
311,customer311@example.com,Customer 311,Australia,2023-05-25,37,Enterprise,2023-05-25 00:00:00
312,customer312@example.com,Customer 312,Australia,2023-10-24,49,Individual,2023-10-24 00:00:00
313,customer313@example.com,Customer 313,France,2023-08-17,48,Business,2023-08-17 00:00:00
314,customer314@example.com,Customer 314,France,2023-06-20,66,Enterprise,2023-06-20 00:00:00
315,customer315@example.com,Customer 315,Germany,2023-07-13,38,Individual,2023-07-13 00:00:00
316,customer316@example.com,Customer 316,UK,2023-12-24,54,Business,2023-12-24 00:00:00
317,customer317@example.com,Customer 317,Germany,2023-04-30,20,Business,2023-04-30 00:00:00
318,customer318@example.com,Customer 318,Australia,2023-08-31,69,Business,2023-08-31 00:00:00
319,customer319@example.com,Customer 319,Australia,2023-07-17,68,Enterprise,2023-07-17 00:00:00
320,customer320@example.com,Customer 320,Germany,2023-03-19,20,Individual,2023-03-19 00:00:00
321,customer321@example.com,Customer 321,France,2023-09-15,39,Individual,2023-09-15 00:00:00
322,customer322@example.com,Customer 322,USA,2023-08-14,51,Business,2023-08-14 00:00:00
323,customer323@example.com,Customer 323,Australia,2023-01-08,27,Business,2023-01-08 00:00:00
324,customer324@example.com,Customer 324,UK,2023-12-02,22,Business,2023-12-02 00:00:00
325,customer325@example.com,Customer 325,Canada,2023-05-16,57,Enterprise,2023-05-16 00:00:00
326,customer326@example.com,Customer 326,Australia,2023-07-23,23,Business,2023-07-23 00:00:00
327,customer327@example.com,Customer 327,France,2023-12-12,42,Business,2023-12-12 00:00:00
328,customer328@example.com,Customer 328,Australia,2023-11-17,74,Business,2023-11-17 00:00:00
329,customer329@example.com,Customer 329,USA,2023-10-05,57,Individual,2023-10-05 00:00:00
330,customer330@example.com,Customer 330,Australia,2023-05-01,61,Business,2023-05-01 00:00:00
331,customer331@example.com,Customer 331,Australia,2023-04-27,23,Business,2023-04-27 00:00:00
332,customer332@example.com,Customer 332,Australia,2023-02-20,63,Individual,2023-02-20 00:00:00
333,customer333@example.com,Customer 333,UK,2023-08-16,62,Business,2023-08-16 00:00:00
334,customer334@example.com,Customer 334,USA,2023-01-15,38,Individual,2023-01-15 00:00:00
335,customer335@example.com,Customer 335,Canada,2023-05-31,41,Business,2023-05-31 00:00:00
336,customer336@example.com,Customer 336,UK,2023-03-16,51,Business,2023-03-16 00:00:00
337,customer337@example.com,Customer 337,Australia,2023-10-17,68,Individual,2023-10-17 00:00:00
338,customer338@example.com,Customer 338,UK,2023-03-29,23,Enterprise,2023-03-29 00:00:00
339,customer339@example.com,Customer 339,France,2023-07-15,61,Individual,2023-07-15 00:00:00
340,customer340@example.com,Customer 340,France,2023-09-12,27,Individual,2023-09-12 00:00:00
341,customer341@example.com,Customer 341,Australia,2023-08-25,34,Business,2023-08-25 00:00:00
342,customer342@example.com,Customer 342,Australia,2023-05-11,18,Business,2023-05-11 00:00:00
343,customer343@example.com,Customer 343,Australia,2023-05-28,52,Individual,2023-05-28 00:00:00
344,customer344@example.com,Customer 344,Germany,2023-02-07,40,Enterprise,2023-02-07 00:00:00
345,customer345@example.com,Customer 345,Australia,2023-06-03,45,Enterprise,2023-06-03 00:00:00
346,customer346@example.com,Customer 346,Germany,2023-05-09,72,Business,2023-05-09 00:00:00
347,customer347@example.com,Customer 347,Germany,2023-04-12,72,Business,2023-04-12 00:00:00
348,customer348@example.com,Customer 348,UK,2023-02-24,42,Enterprise,2023-02-24 00:00:00
349,customer349@example.com,Customer 349,France,2023-07-03,36,Enterprise,2023-07-03 00:00:00
350,customer350@example.com,Customer 350,USA,2023-06-01,71,Enterprise,2023-06-01 00:00:00
351,customer351@example.com,Customer 351,Canada,2023-07-22,18,Enterprise,2023-07-22 00:00:00
352,customer352@example.com,Customer 352,Australia,2023-12-18,21,Enterprise,2023-12-18 00:00:00
353,customer353@example.com,Customer 353,Canada,2023-09-12,67,Individual,2023-09-12 00:00:00
354,customer354@example.com,Customer 354,Canada,2023-11-07,32,Enterprise,2023-11-07 00:00:00
355,customer355@example.com,Customer 355,France,2023-04-08,34,Enterprise,2023-04-08 00:00:00
356,customer356@example.com,Customer 356,Australia,2023-12-04,71,Individual,2023-12-04 00:00:00
357,customer357@example.com,Customer 357,USA,2023-11-18,75,Enterprise,2023-11-18 00:00:00
358,customer358@example.com,Customer 358,USA,2023-11-27,37,Business,2023-11-27 00:00:00
359,customer359@example.com,Customer 359,France,2023-01-18,41,Enterprise,2023-01-18 00:00:00
360,customer360@example.com,Customer 360,USA,2023-03-09,36,Business,2023-03-09 00:00:00
361,customer361@example.com,Customer 361,UK,2023-08-01,30,Individual,2023-08-01 00:00:00
362,customer362@example.com,Customer 362,Canada,2023-10-04,51,Enterprise,2023-10-04 00:00:00
363,customer363@example.com,Customer 363,UK,2023-05-20,34,Business,2023-05-20 00:00:00
364,customer364@example.com,Customer 364,Australia,2023-06-01,73,Business,2023-06-01 00:00:00
365,customer365@example.com,Customer 365,Germany,2023-02-28,22,Individual,2023-02-28 00:00:00
366,customer366@example.com,Customer 366,Australia,2023-04-26,64,Enterprise,2023-04-26 00:00:00
367,customer367@example.com,Customer 367,France,2023-07-23,41,Individual,2023-07-23 00:00:00
368,customer368@example.com,Customer 368,USA,2023-07-22,34,Enterprise,2023-07-22 00:00:00
369,customer369@example.com,Customer 369,Germany,2023-03-05,41,Enterprise,2023-03-05 00:00:00
370,customer370@example.com,Customer 370,Canada,2023-12-11,55,Business,2023-12-11 00:00:00
371,customer371@example.com,Customer 371,Canada,2023-11-23,24,Enterprise,2023-11-23 00:00:00
372,customer372@example.com,Customer 372,Germany,2023-04-30,19,Enterprise,2023-04-30 00:00:00
373,customer373@example.com,Customer 373,Canada,2023-10-15,57,Individual,2023-10-15 00:00:00
374,customer374@example.com,Customer 374,USA,2023-11-28,58,Business,2023-11-28 00:00:00
375,customer375@example.com,Customer 375,Canada,2023-12-25,59,Business,2023-12-25 00:00:00
376,customer376@example.com,Customer 376,UK,2023-03-01,20,Individual,2023-03-01 00:00:00
377,customer377@example.com,Customer 377,Germany,2023-06-05,25,Individual,2023-06-05 00:00:00
378,customer378@example.com,Customer 378,France,2023-05-01,26,Business,2023-05-01 00:00:00
379,customer379@example.com,Customer 379,Canada,2023-08-21,60,Enterprise,2023-08-21 00:00:00
380,customer380@example.com,Customer 380,France,2023-12-23,44,Enterprise,2023-12-23 00:00:00
381,customer381@example.com,Customer 381,Germany,2023-03-21,59,Individual,2023-03-21 00:00:00
382,customer382@example.com,Customer 382,France,2023-09-08,44,Business,2023-09-08 00:00:00
383,customer383@example.com,Customer 383,Australia,2023-01-17,41,Individual,2023-01-17 00:00:00
384,customer384@example.com,Customer 384,Germany,2023-08-16,33,Business,2023-08-16 00:00:00
385,customer385@example.com,Customer 385,Australia,2023-02-20,41,Enterprise,2023-02-20 00:00:00
386,customer386@example.com,Customer 386,Canada,2023-11-27,21,Business,2023-11-27 00:00:00
387,customer387@example.com,Customer 387,UK,2023-05-22,25,Business,2023-05-22 00:00:00
388,customer388@example.com,Customer 388,Australia,2023-02-16,31,Enterprise,2023-02-16 00:00:00
389,customer389@example.com,Customer 389,France,2023-11-24,19,Individual,2023-11-24 00:00:00
390,customer390@example.com,Customer 390,UK,2023-06-20,26,Enterprise,2023-06-20 00:00:00
391,customer391@example.com,Customer 391,USA,2023-04-16,71,Enterprise,2023-04-16 00:00:00
392,customer392@example.com,Customer 392,France,2023-04-17,31,Individual,2023-04-17 00:00:00
393,customer393@example.com,Customer 393,UK,2023-06-18,68,Enterprise,2023-06-18 00:00:00
394,customer394@example.com,Customer 394,Canada,2023-01-02,72,Individual,2023-01-02 00:00:00
395,customer395@example.com,Customer 395,France,2023-03-08,34,Individual,2023-03-08 00:00:00
396,customer396@example.com,Customer 396,Australia,2023-02-26,73,Individual,2023-02-26 00:00:00
397,customer397@example.com,Customer 397,USA,2023-03-09,40,Individual,2023-03-09 00:00:00
398,customer398@example.com,Customer 398,Canada,2023-10-29,19,Individual,2023-10-29 00:00:00
399,customer399@example.com,Customer 399,USA,2023-05-16,26,Enterprise,2023-05-16 00:00:00
400,customer400@example.com,Customer 400,France,2023-08-04,25,Enterprise,2023-08-04 00:00:00
401,customer401@example.com,Customer 401,Germany,2023-02-02,46,Business,2023-02-02 00:00:00
402,customer402@example.com,Customer 402,France,2023-09-20,24,Business,2023-09-20 00:00:00
403,customer403@example.com,Customer 403,UK,2023-09-15,57,Individual,2023-09-15 00:00:00
404,customer404@example.com,Customer 404,France,2023-12-04,37,Business,2023-12-04 00:00:00
405,customer405@example.com,Customer 405,USA,2023-11-26,21,Business,2023-11-26 00:00:00
406,customer406@example.com,Customer 406,Germany,2023-07-25,61,Individual,2023-07-25 00:00:00
407,customer407@example.com,Customer 407,Australia,2023-09-09,46,Individual,2023-09-09 00:00:00
408,customer408@example.com,Customer 408,Canada,2023-02-11,56,Individual,2023-02-11 00:00:00
409,customer409@example.com,Customer 409,UK,2023-02-03,35,Enterprise,2023-02-03 00:00:00
410,customer410@example.com,Customer 410,France,2023-11-21,53,Enterprise,2023-11-21 00:00:00
411,customer411@example.com,Customer 411,Germany,2023-06-16,56,Enterprise,2023-06-16 00:00:00
412,customer412@example.com,Customer 412,Germany,2023-05-31,50,Enterprise,2023-05-31 00:00:00
413,customer413@example.com,Customer 413,USA,2023-08-09,68,Enterprise,2023-08-09 00:00:00
414,customer414@example.com,Customer 414,Australia,2023-02-28,59,Enterprise,2023-02-28 00:00:00
415,customer415@example.com,Customer 415,Germany,2023-04-21,46,Individual,2023-04-21 00:00:00
416,customer416@example.com,Customer 416,Canada,2023-07-31,70,Business,2023-07-31 00:00:00
417,customer417@example.com,Customer 417,Germany,2023-07-24,64,Individual,2023-07-24 00:00:00
418,customer418@example.com,Customer 418,Germany,2023-06-10,38,Enterprise,2023-06-10 00:00:00
419,customer419@example.com,Customer 419,Canada,2023-05-11,27,Enterprise,2023-05-11 00:00:00
420,customer420@example.com,Customer 420,USA,2023-08-31,23,Individual,2023-08-31 00:00:00
421,customer421@example.com,Customer 421,Germany,2023-02-17,24,Enterprise,2023-02-17 00:00:00
422,customer422@example.com,Customer 422,UK,2023-07-10,53,Individual,2023-07-10 00:00:00
423,customer423@example.com,Customer 423,France,2023-10-28,53,Business,2023-10-28 00:00:00
424,customer424@example.com,Customer 424,USA,2023-12-10,44,Business,2023-12-10 00:00:00
425,customer425@example.com,Customer 425,Germany,2023-12-07,73,Enterprise,2023-12-07 00:00:00
426,customer426@example.com,Customer 426,Canada,2023-01-27,56,Business,2023-01-27 00:00:00
427,customer427@example.com,Customer 427,USA,2023-06-30,54,Enterprise,2023-06-30 00:00:00
428,customer428@example.com,Customer 428,UK,2023-04-19,60,Business,2023-04-19 00:00:00
429,customer429@example.com,Customer 429,USA,2023-04-25,40,Enterprise,2023-04-25 00:00:00
430,customer430@example.com,Customer 430,USA,2023-07-08,66,Business,2023-07-08 00:00:00
431,customer431@example.com,Customer 431,UK,2023-10-21,69,Business,2023-10-21 00:00:00
432,customer432@example.com,Customer 432,France,2023-10-15,57,Enterprise,2023-10-15 00:00:00
433,customer433@example.com,Customer 433,France,2023-11-26,19,Enterprise,2023-11-26 00:00:00
434,customer434@example.com,Customer 434,Australia,2023-12-03,35,Individual,2023-12-03 00:00:00
435,customer435@example.com,Customer 435,Canada,2023-04-03,62,Business,2023-04-03 00:00:00
436,customer436@example.com,Customer 436,Canada,2023-06-23,18,Individual,2023-06-23 00:00:00
437,customer437@example.com,Customer 437,France,2023-03-15,60,Business,2023-03-15 00:00:00
438,customer438@example.com,Customer 438,UK,2023-02-05,65,Enterprise,2023-02-05 00:00:00
439,customer439@example.com,Customer 439,USA,2023-01-16,65,Enterprise,2023-01-16 00:00:00
440,customer440@example.com,Customer 440,Germany,2023-04-21,44,Business,2023-04-21 00:00:00
441,customer441@example.com,Customer 441,UK,2023-06-24,41,Business,2023-06-24 00:00:00
442,customer442@example.com,Customer 442,France,2023-06-16,56,Individual,2023-06-16 00:00:00
443,customer443@example.com,Customer 443,UK,2023-01-27,28,Enterprise,2023-01-27 00:00:00
444,customer444@example.com,Customer 444,Australia,2023-01-26,23,Business,2023-01-26 00:00:00
445,customer445@example.com,Customer 445,Australia,2023-08-15,45,Business,2023-08-15 00:00:00
446,customer446@example.com,Customer 446,Germany,2023-11-07,44,Business,2023-11-07 00:00:00
447,customer447@example.com,Customer 447,France,2023-04-21,25,Business,2023-04-21 00:00:00
448,customer448@example.com,Customer 448,USA,2023-08-09,36,Enterprise,2023-08-09 00:00:00
449,customer449@example.com,Customer 449,France,2023-12-14,49,Enterprise,2023-12-14 00:00:00
450,customer450@example.com,Customer 450,Canada,2023-12-08,20,Individual,2023-12-08 00:00:00
451,customer451@example.com,Customer 451,France,2023-07-22,21,Individual,2023-07-22 00:00:00
452,customer452@example.com,Customer 452,Canada,2023-04-15,31,Individual,2023-04-15 00:00:00
453,customer453@example.com,Customer 453,Canada,2023-05-11,38,Individual,2023-05-11 00:00:00
454,customer454@example.com,Customer 454,Germany,2023-01-04,65,Business,2023-01-04 00:00:00
455,customer455@example.com,Customer 455,UK,2023-03-31,42,Enterprise,2023-03-31 00:00:00
456,customer456@example.com,Customer 456,UK,2023-12-27,50,Enterprise,2023-12-27 00:00:00
457,customer457@example.com,Customer 457,Canada,2023-12-09,22,Business,2023-12-09 00:00:00
458,customer458@example.com,Customer 458,Germany,2023-01-22,19,Business,2023-01-22 00:00:00
459,customer459@example.com,Customer 459,Canada,2023-02-09,54,Business,2023-02-09 00:00:00
460,customer460@example.com,Customer 460,Germany,2023-10-21,63,Enterprise,2023-10-21 00:00:00
461,customer461@example.com,Customer 461,Canada,2023-08-02,25,Business,2023-08-02 00:00:00
462,customer462@example.com,Customer 462,Canada,2023-01-11,28,Enterprise,2023-01-11 00:00:00
463,customer463@example.com,Customer 463,Australia,2023-08-24,41,Individual,2023-08-24 00:00:00
464,customer464@example.com,Customer 464,USA,2023-08-12,33,Business,2023-08-12 00:00:00
465,customer465@example.com,Customer 465,Germany,2023-10-29,51,Individual,2023-10-29 00:00:00
466,customer466@example.com,Customer 466,Canada,2023-07-22,65,Business,2023-07-22 00:00:00
467,customer467@example.com,Customer 467,Canada,2023-04-24,67,Individual,2023-04-24 00:00:00
468,customer468@example.com,Customer 468,France,2023-02-09,58,Individual,2023-02-09 00:00:00
469,customer469@example.com,Customer 469,France,2023-09-29,30,Business,2023-09-29 00:00:00
470,customer470@example.com,Customer 470,Australia,2023-06-29,70,Enterprise,2023-06-29 00:00:00
471,customer471@example.com,Customer 471,UK,2023-03-17,24,Individual,2023-03-17 00:00:00
472,customer472@example.com,Customer 472,UK,2023-05-12,29,Enterprise,2023-05-12 00:00:00
473,customer473@example.com,Customer 473,Australia,2023-03-20,22,Individual,2023-03-20 00:00:00
474,customer474@example.com,Customer 474,Germany,2023-11-18,47,Enterprise,2023-11-18 00:00:00
475,customer475@example.com,Customer 475,Germany,2023-10-24,61,Enterprise,2023-10-24 00:00:00
476,customer476@example.com,Customer 476,Australia,2023-11-26,57,Business,2023-11-26 00:00:00
477,customer477@example.com,Customer 477,Canada,2023-11-18,27,Business,2023-11-18 00:00:00
478,customer478@example.com,Customer 478,Germany,2023-02-04,46,Enterprise,2023-02-04 00:00:00
479,customer479@example.com,Customer 479,Canada,2023-06-05,55,Individual,2023-06-05 00:00:00
480,customer480@example.com,Customer 480,France,2023-06-30,22,Business,2023-06-30 00:00:00
481,customer481@example.com,Customer 481,Germany,2023-08-25,20,Individual,2023-08-25 00:00:00
482,customer482@example.com,Customer 482,Canada,2023-07-08,22,Enterprise,2023-07-08 00:00:00
483,customer483@example.com,Customer 483,France,2023-02-16,56,Enterprise,2023-02-16 00:00:00
484,customer484@example.com,Customer 484,Germany,2023-07-16,55,Enterprise,2023-07-16 00:00:00
485,customer485@example.com,Customer 485,Germany,2023-01-22,69,Enterprise,2023-01-22 00:00:00
486,customer486@example.com,Customer 486,UK,2023-11-30,38,Enterprise,2023-11-30 00:00:00
487,customer487@example.com,Customer 487,France,2023-09-01,27,Individual,2023-09-01 00:00:00
488,customer488@example.com,Customer 488,USA,2023-08-19,69,Business,2023-08-19 00:00:00
489,customer489@example.com,Customer 489,USA,2024-01-01,50,Enterprise,2024-01-01 00:00:00
490,customer490@example.com,Customer 490,USA,2023-03-30,33,Enterprise,2023-03-30 00:00:00
491,customer491@example.com,Customer 491,Germany,2023-08-13,51,Enterprise,2023-08-13 00:00:00
492,customer492@example.com,Customer 492,UK,2023-11-09,41,Business,2023-11-09 00:00:00
493,customer493@example.com,Customer 493,Germany,2023-05-25,44,Business,2023-05-25 00:00:00
